ma,cons_bars,cons_range,drop_thresh,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
50,3,5.0,10.0,15.0,5.0,18,38.88888888888889,49.999999999999915,2.7777777777777732,40.00000000000001,1.9090909090909074,61.111111111111114
50,3,7.0,10.0,15.0,5.0,22,36.36363636363637,49.999999999999886,2.2727272727272676,35.00000000000001,1.7142857142857124,63.63636363636363
100,5,7.0,5.0,7.0,7.0,69,55.072463768115945,49.000000000000114,0.7101449275362335,35.00000000000003,1.2258064516129035,44.927536231884055
50,3,5.0,10.0,7.0,7.0,17,70.58823529411765,49.000000000000036,2.882352941176473,14.000000000000007,2.3999999999999995,29.411764705882355
50,5,3.0,5.0,7.0,7.0,33,60.60606060606061,49.000000000000014,1.4848484848484853,28.000000000000043,1.538461538461538,39.39393939393939
50,7,7.0,7.0,10.0,3.0,53,30.18867924528302,49.000000000000014,0.9245283018867927,23.99999999999999,1.4414414414414412,69.81132075471697
50,5,7.0,5.0,10.0,3.0,118,26.27118644067797,48.99999999999994,0.4152542372881351,62.00000000000013,1.1877394636015322,73.72881355932203
50,5,7.0,10.0,15.0,7.0,15,46.666666666666664,48.99999999999988,3.2666666666666586,14.00000000000001,1.8749999999999971,53.333333333333336
50,3,5.0,5.0,15.0,5.0,89,28.08988764044944,48.89486281284172,0.5493804810431654,105.0000000000002,1.1527964462901306,71.91011235955057
50,5,3.0,5.0,10.0,7.0,32,50.0,48.00000000000002,1.5000000000000007,39.00000000000004,1.4285714285714284,50.0
25,7,5.0,5.0,10.0,5.0,95,36.84210526315789,47.59961014066087,0.5010485277964303,60.00000000000002,1.1586653671355363,63.1578947368421
25,3,7.0,10.0,10.0,3.0,45,31.11111111111111,47.000000000000064,1.0444444444444458,24.00000000000003,1.505376344086022,68.88888888888889
100,5,7.0,7.0,10.0,3.0,45,31.11111111111111,47.000000000000064,1.0444444444444458,25.000000000000036,1.5053763440860217,68.88888888888889
25,3,5.0,7.0,7.0,3.0,101,34.65346534653465,47.00000000000005,0.4653465346534658,46.00000000000005,1.2373737373737375,65.34653465346535
25,5,5.0,7.0,7.0,3.0,78,35.8974358974359,46.000000000000085,0.5897435897435909,39.000000000000014,1.306666666666667,64.1025641025641
25,3,5.0,5.0,7.0,5.0,159,44.0251572327044,45.00000000000013,0.2830188679245291,89.00000000000006,1.1011235955056182,55.9748427672956
50,5,5.0,7.0,10.0,5.0,42,40.476190476190474,45.00000000000011,1.071428571428574,25.00000000000003,1.3600000000000008,59.523809523809526
50,3,5.0,7.0,10.0,5.0,57,38.59649122807017,45.00000000000009,0.7894736842105279,45.00000000000006,1.2571428571428573,61.40350877192983
50,3,5.0,10.0,10.0,5.0,18,50.0,45.000000000000085,2.500000000000005,25.00000000000001,2.0000000000000013,50.0
25,5,5.0,7.0,10.0,3.0,76,27.631578947368425,45.000000000000036,0.5921052631578952,39.0,1.2727272727272727,72.36842105263158
50,7,7.0,10.0,15.0,5.0,11,45.45454545454545,44.99999999999993,4.090909090909085,20.000000000000004,2.499999999999997,54.54545454545454
25,5,7.0,7.0,15.0,5.0,82,28.04878048780488,44.64643777365951,0.544468753337311,75.00000000000017,1.1513438568598626,71.95121951219512
25,7,5.0,5.0,7.0,5.0,104,45.19230769230769,44.00000000000011,0.4230769230769241,48.0,1.154385964912281,54.807692307692314
25,5,7.0,5.0,7.0,3.0,192,32.29166666666667,44.00000000000004,0.22916666666666688,58.000000000000114,1.1128205128205129,67.70833333333334
100,7,7.0,7.0,10.0,3.0,33,33.33333333333333,44.00000000000004,1.3333333333333346,15.000000000000028,1.666666666666667,66.66666666666666
100,5,5.0,5.0,7.0,5.0,56,48.214285714285715,44.000000000000036,0.7857142857142864,25.00000000000003,1.303448275862069,51.78571428571429
25,3,3.0,7.0,10.0,7.0,35,48.57142857142857,44.00000000000002,1.2571428571428578,64.00000000000004,1.349206349206349,51.42857142857142
50,7,5.0,7.0,10.0,3.0,29,34.48275862068966,43.00000000000006,1.482758620689657,21.000000000000004,1.7543859649122808,65.51724137931035
50,3,3.0,10.0,10.0,7.0,6,83.33333333333334,43.00000000000004,7.166666666666674,7.000000000000007,7.142857142857142,16.666666666666664
50,3,7.0,5.0,15.0,7.0,84,34.523809523809526,42.93808788392213,0.5111677129038349,98.00000000000028,1.1115275009972003,65.47619047619048
25,7,7.0,7.0,15.0,3.0,80,20.0,42.646437773659635,0.5330804721707454,36.00000000000019,1.222116863404477,80.0
100,7,7.0,5.0,15.0,5.0,54,29.629629629629626,42.376376411532604,0.7847477113246778,75.00000000000018,1.2230335600606976,70.37037037037037
25,5,7.0,5.0,7.0,5.0,162,43.82716049382716,42.00000000000012,0.25925925925926,87.00000000000006,1.0923076923076924,56.17283950617284
100,3,7.0,5.0,7.0,7.0,74,54.054054054054056,42.00000000000011,0.567567567567569,35.00000000000003,1.1764705882352944,45.94594594594595
100,7,7.0,5.0,7.0,7.0,60,55.00000000000001,42.000000000000085,0.7000000000000014,28.00000000000003,1.2222222222222225,45.0
50,5,5.0,5.0,7.0,7.0,80,53.75,42.000000000000064,0.5250000000000008,70.00000000000006,1.1621621621621623,46.25
50,7,7.0,7.0,10.0,7.0,45,46.666666666666664,42.000000000000064,0.9333333333333348,43.00000000000004,1.2500000000000002,53.333333333333336
100,3,7.0,7.0,10.0,3.0,51,29.411764705882355,42.00000000000005,0.8235294117647068,28.000000000000036,1.3888888888888888,70.58823529411765
25,3,3.0,7.0,7.0,7.0,38,57.89473684210527,42.00000000000004,1.105263157894738,49.00000000000004,1.375,42.10526315789473
50,7,7.0,10.0,10.0,7.0,11,63.63636363636363,42.00000000000004,3.818181818181822,14.000000000000009,2.5000000000000004,36.36363636363637
100,7,5.0,5.0,7.0,7.0,40,57.49999999999999,42.00000000000004,1.0500000000000012,21.00000000000002,1.3529411764705883,42.5
50,3,5.0,5.0,7.0,7.0,94,53.191489361702125,42.00000000000003,0.4468085106382982,77.00000000000009,1.1363636363636362,46.808510638297875
25,7,7.0,5.0,7.0,3.0,176,32.38636363636363,42.00000000000002,0.23863636363636376,63.00000000000007,1.1176470588235292,67.61363636363636
50,3,7.0,10.0,7.0,7.0,20,65.0,42.000000000000014,2.1000000000000005,21.000000000000014,1.8571428571428568,35.0
25,3,7.0,10.0,15.0,7.0,38,36.84210526315789,41.999999999999716,1.1052631578947294,38.00000000000014,1.249999999999998,63.1578947368421
25,3,3.0,7.0,7.0,5.0,40,50.0,40.00000000000009,1.0000000000000022,41.0,1.4000000000000006,50.0
50,5,7.0,5.0,10.0,5.0,103,35.92233009708738,40.00000000000009,0.3883495145631077,90.00000000000006,1.1212121212121215,64.07766990291263
50,3,7.0,10.0,10.0,5.0,22,45.45454545454545,40.000000000000085,1.8181818181818221,25.000000000000004,1.6666666666666676,54.54545454545454
