ma,cons_bars,cons_range,drop_thresh,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
100,3,5.0,7.0,7.0,2.0,26,34.61538461538461,29.000000000000025,1.1153846153846163,10.0,1.8529411764705883,65.38461538461539
50,7,3.0,5.0,10.0,3.0,25,32.0,29.00000000000002,1.1600000000000008,16.000000000000007,1.5686274509803921,68.0
100,5,5.0,7.0,7.0,3.0,17,47.05882352941176,29.000000000000018,1.7058823529411775,12.000000000000021,2.074074074074073,52.94117647058824
100,5,2.0,3.0,3.0,2.0,103,45.63106796116505,28.99999999999997,0.28155339805825214,18.00000000000002,1.258928571428571,54.36893203883495
100,3,3.0,7.0,7.0,5.0,16,56.25,28.000000000000043,1.7500000000000027,23.000000000000018,1.8000000000000005,43.75
100,5,5.0,7.0,7.0,5.0,16,56.25,28.00000000000003,1.7500000000000018,20.000000000000014,1.8,43.75
100,7,5.0,5.0,10.0,2.0,52,21.153846153846153,28.000000000000018,0.5384615384615388,36.00000000000003,1.3414634146341462,78.84615384615384
100,5,3.0,7.0,10.0,2.0,10,40.0,28.000000000000014,2.8000000000000016,6.000000000000014,3.333333333333331,60.0
100,3,2.0,7.0,10.0,2.0,10,40.0,28.0,2.8,6.000000000000014,3.3333333333333304,60.0
100,3,3.0,5.0,5.0,2.0,53,35.84905660377358,27.00000000000006,0.509433962264152,16.999999999999993,1.3970588235294124,64.15094339622641
100,5,5.0,7.0,7.0,2.0,18,38.88888888888889,27.00000000000004,1.5000000000000022,8.00000000000001,2.2272727272727284,61.111111111111114
50,7,5.0,7.0,3.0,5.0,17,82.35294117647058,27.000000000000036,1.5882352941176492,9.000000000000005,2.800000000000002,17.647058823529413
100,3,5.0,5.0,7.0,2.0,72,26.38888888888889,27.000000000000025,0.37500000000000033,29.000000000000036,1.2547169811320755,73.61111111111111
100,5,5.0,7.0,3.0,3.0,17,76.47058823529412,27.000000000000004,1.5882352941176472,3.0000000000000107,3.2499999999999947,23.52941176470588
100,5,2.0,3.0,3.0,3.0,99,54.54545454545454,26.999999999999943,0.27272727272727215,27.00000000000008,1.1999999999999993,45.45454545454545
25,3,3.0,3.0,3.0,3.0,428,50.93457943925234,26.621847844607277,0.06220057907618523,38.99999999999996,1.0424334952582368,48.831775700934585
25,5,5.0,3.0,3.0,5.0,370,63.24324324324324,26.621847844607267,0.07195094012056018,75.00000000000011,1.0394176917918452,36.486486486486484
25,7,3.0,3.0,3.0,3.0,310,51.29032258064517,26.621847844607167,0.08587692853099087,36.000000000000014,1.0591099894992728,48.38709677419355
25,7,5.0,5.0,5.0,3.0,138,39.85507246376812,26.000000000000032,0.1884057971014495,38.000000000000036,1.104417670682731,60.14492753623188
100,7,5.0,7.0,7.0,5.0,14,57.14285714285714,26.000000000000025,1.857142857142859,20.000000000000014,1.8666666666666665,42.857142857142854
25,7,5.0,5.0,7.0,5.0,122,43.44262295081967,26.000000000000007,0.21311475409836073,84.0000000000001,1.0753623188405796,56.557377049180324
100,3,2.0,5.0,5.0,3.0,34,47.05882352941176,26.000000000000004,0.7647058823529412,24.000000000000036,1.481481481481481,52.94117647058824
50,3,5.0,5.0,5.0,2.0,113,31.858407079646017,25.99999999999998,0.23008849557522104,27.000000000000046,1.1688311688311686,68.14159292035397
50,5,5.0,5.0,5.0,2.0,92,32.608695652173914,25.999999999999957,0.28260869565217345,22.000000000000025,1.209677419354838,67.3913043478261
50,5,5.0,5.0,10.0,3.0,87,25.287356321839084,25.00000000000008,0.2873563218390814,38.00000000000001,1.1282051282051286,74.71264367816092
50,3,3.0,5.0,10.0,5.0,67,35.82089552238806,25.000000000000057,0.3731343283582098,75.00000000000004,1.116279069767442,64.17910447761194
25,7,5.0,7.0,5.0,5.0,43,55.81395348837209,25.000000000000043,0.5813953488372103,25.000000000000046,1.2631578947368423,44.18604651162791
100,5,2.0,7.0,10.0,5.0,4,75.0,25.000000000000036,6.250000000000009,5.0,6.000000000000007,25.0
50,3,3.0,5.0,3.0,5.0,75,66.66666666666666,25.00000000000003,0.3333333333333337,31.000000000000007,1.2,33.33333333333333
100,7,3.0,7.0,10.0,5.0,4,75.0,25.00000000000003,6.250000000000007,5.0000000000000036,6.0000000000000036,25.0
100,5,3.0,5.0,7.0,3.0,35,37.142857142857146,25.00000000000001,0.7142857142857146,34.00000000000006,1.3787878787878787,62.857142857142854
100,7,5.0,7.0,7.0,3.0,15,46.666666666666664,25.000000000000004,1.666666666666667,12.000000000000021,2.0416666666666647,53.333333333333336
100,3,2.0,5.0,5.0,5.0,33,57.57575757575758,24.999999999999996,0.7575757575757575,30.000000000000043,1.3571428571428565,42.42424242424242
100,7,2.0,3.0,5.0,2.0,61,34.42622950819672,24.999999999999996,0.40983606557377045,26.000000000000007,1.3124999999999998,65.57377049180327
25,7,3.0,7.0,10.0,5.0,10,50.0,24.999999999999993,2.499999999999999,25.000000000000025,1.9999999999999987,50.0
100,3,5.0,7.0,7.0,3.0,25,40.0,24.99999999999998,0.9999999999999991,13.000000000000043,1.5555555555555545,60.0
100,7,3.0,3.0,3.0,2.0,125,44.0,24.99999999999997,0.19999999999999976,20.000000000000036,1.1785714285714282,56.00000000000001
100,5,5.0,5.0,5.0,5.0,55,54.54545454545454,24.999999999999943,0.45454545454545353,40.00000000000006,1.1999999999999993,45.45454545454545
50,7,2.0,3.0,10.0,5.0,68,35.294117647058826,24.621847844607267,0.36208599771481276,45.00000000000004,1.1143191526076557,63.23529411764706
100,5,5.0,7.0,3.0,2.0,18,66.66666666666666,24.00000000000004,1.3333333333333355,2.000000000000007,3.0000000000000036,33.33333333333333
100,7,5.0,7.0,7.0,2.0,15,40.0,24.00000000000002,1.6000000000000014,8.000000000000012,2.3333333333333335,60.0
100,7,3.0,3.0,3.0,3.0,118,53.38983050847458,23.99999999999998,0.2033898305084744,30.00000000000002,1.1454545454545453,46.61016949152542
100,7,2.0,3.0,3.0,3.0,62,56.451612903225815,23.99999999999995,0.3870967741935476,18.00000000000005,1.2962962962962954,43.54838709677419
25,3,5.0,3.0,3.0,2.0,554,40.794223826714806,23.62184784460723,0.04263871452095168,35.00000000000004,1.0360981609285114,59.02527075812274
25,3,2.0,3.0,3.0,3.0,327,51.07033639143731,23.621847844607117,0.07223806680307987,35.999999999999986,1.0494824652907824,48.62385321100918
100,3,5.0,7.0,3.0,2.0,26,57.692307692307686,23.000000000000057,0.8846153846153868,4.000000000000007,2.045454545454547,42.30769230769231
50,5,3.0,5.0,5.0,3.0,51,43.13725490196079,23.000000000000036,0.4509803921568634,13.000000000000004,1.2643678160919543,56.86274509803921
100,5,5.0,5.0,7.0,5.0,53,45.28301886792453,23.000000000000004,0.43396226415094347,56.00000000000011,1.1586206896551723,54.71698113207547
25,7,5.0,5.0,7.0,2.0,146,23.972602739726025,22.999999999999954,0.15753424657534215,42.00000000000004,1.1036036036036032,76.02739726027397
50,7,2.0,3.0,7.0,2.0,84,25.0,22.62184784460722,0.26930771243580026,38.00000000000004,1.1818795942260376,73.80952380952381
50,5,3.0,5.0,3.0,5.0,50,68.0,22.000000000000043,0.44000000000000083,18.000000000000007,1.2750000000000004,32.0
50,5,3.0,7.0,3.0,5.0,10,90.0,22.000000000000043,2.200000000000004,5.000000000000004,5.400000000000005,10.0
100,3,5.0,5.0,5.0,2.0,73,32.87671232876712,22.000000000000036,0.3013698630136991,18.000000000000014,1.2244897959183676,67.12328767123287
100,5,3.0,7.0,3.0,5.0,10,90.0,22.000000000000032,2.2000000000000033,5.000000000000009,5.399999999999999,10.0
100,3,3.0,7.0,7.0,2.0,16,37.5,22.00000000000003,1.3750000000000018,8.000000000000014,2.1,62.5
100,5,3.0,7.0,7.0,5.0,10,60.0,22.00000000000003,2.200000000000003,15.000000000000007,2.1000000000000005,40.0
50,7,3.0,5.0,10.0,2.0,25,24.0,22.000000000000025,0.880000000000001,20.0,1.5789473684210529,76.0
100,3,2.0,7.0,3.0,5.0,10,90.0,22.000000000000025,2.2000000000000024,5.000000000000009,5.399999999999998,10.0
25,3,3.0,7.0,3.0,5.0,42,69.04761904761905,22.000000000000014,0.5238095238095242,16.000000000000018,1.3384615384615384,30.952380952380953
100,3,3.0,5.0,3.0,2.0,54,48.148148148148145,22.000000000000014,0.40740740740740766,14.000000000000007,1.392857142857143,51.85185185185185
100,3,3.0,7.0,7.0,3.0,16,43.75,21.999999999999993,1.3749999999999996,12.000000000000021,1.814814814814813,56.25
25,7,3.0,3.0,3.0,2.0,345,41.15942028985507,21.621847844607213,0.06267202273799193,31.000000000000096,1.0534693769417556,58.550724637681164
25,5,3.0,7.0,3.0,5.0,23,73.91304347826086,21.00000000000004,0.9130434782608713,12.000000000000018,1.7000000000000006,26.08695652173913
50,5,5.0,7.0,3.0,5.0,23,73.91304347826086,21.000000000000025,0.9130434782608706,14.000000000000007,1.7000000000000004,26.08695652173913
100,5,5.0,5.0,3.0,2.0,62,46.774193548387096,21.000000000000025,0.33870967741935526,17.999999999999993,1.3181818181818181,53.2258064516129
100,7,3.0,5.0,5.0,3.0,25,48.0,21.000000000000014,0.8400000000000005,25.00000000000002,1.5384615384615383,52.0
100,5,5.0,7.0,5.0,3.0,17,52.94117647058824,21.000000000000007,1.2352941176470593,12.000000000000021,1.8749999999999987,47.05882352941176
100,7,5.0,7.0,3.0,3.0,15,73.33333333333333,20.999999999999996,1.3999999999999997,3.0000000000000107,2.749999999999996,26.666666666666668
25,7,5.0,5.0,5.0,2.0,147,30.612244897959183,20.99999999999998,0.1428571428571427,22.000000000000036,1.102941176470588,69.38775510204081
25,3,5.0,3.0,7.0,5.0,292,42.12328767123288,20.621847844607252,0.07062276659112073,152.00000000000014,1.0245387719703523,57.534246575342465
25,5,3.0,5.0,10.0,5.0,77,35.064935064935064,20.000000000000064,0.25974025974026055,80.00000000000004,1.08,64.93506493506493
50,3,2.0,5.0,10.0,2.0,38,21.052631578947366,20.000000000000046,0.5263157894736854,29.999999999999986,1.3333333333333337,78.94736842105263
100,5,5.0,7.0,5.0,2.0,18,44.44444444444444,20.000000000000032,1.111111111111113,8.000000000000012,2.0000000000000013,55.55555555555556
50,7,5.0,5.0,3.0,5.0,76,65.78947368421053,20.00000000000003,0.2631578947368425,26.000000000000014,1.153846153846154,34.21052631578947
50,3,2.0,7.0,5.0,5.0,4,100.0,20.000000000000025,5.000000000000006,0.0,inf,0.0
100,7,5.0,5.0,7.0,2.0,53,26.41509433962264,20.00000000000002,0.37735849056603815,31.00000000000003,1.2564102564102566,73.58490566037736
100,5,2.0,7.0,5.0,5.0,4,100.0,20.000000000000018,5.000000000000004,0.0,inf,0.0
100,7,5.0,7.0,3.0,2.0,15,66.66666666666666,20.000000000000018,1.3333333333333346,2.000000000000007,3.0,33.33333333333333
100,5,2.0,5.0,10.0,5.0,20,40.0,20.0,1.0,35.00000000000003,1.333333333333333,60.0
100,5,3.0,7.0,7.0,3.0,10,50.0,20.0,2.0,9.000000000000014,2.3333333333333304,50.0
100,3,2.0,7.0,7.0,3.0,10,50.0,19.999999999999996,1.9999999999999996,9.000000000000018,2.3333333333333295,50.0
25,5,5.0,5.0,5.0,5.0,148,51.35135135135135,19.99999999999998,0.135135135135135,45.00000000000005,1.0555555555555554,48.64864864864865
100,7,5.0,5.0,10.0,5.0,47,36.17021276595745,19.99999999999998,0.4255319148936166,80.00000000000011,1.133333333333333,63.829787234042556
50,5,5.0,5.0,7.0,2.0,89,24.719101123595504,19.999999999999964,0.2247191011235951,32.00000000000007,1.149253731343283,75.28089887640449
25,5,5.0,3.0,10.0,5.0,228,33.771929824561404,19.621847844607323,0.08606073616055844,185.00000000000017,1.026149279251062,65.78947368421053
50,7,2.0,3.0,5.0,5.0,77,51.94805194805194,19.621847844607224,0.2548291927871068,25.000000000000064,1.1087817322116889,46.75324675324675
25,5,5.0,3.0,7.0,2.0,441,22.67573696145125,19.62184784460713,0.04449398604219304,100.00000000000014,1.028839620705701,77.09750566893425
50,7,5.0,5.0,10.0,3.0,76,25.0,19.00000000000008,0.25000000000000105,48.0,1.1111111111111116,75.0
50,3,2.0,7.0,7.0,2.0,4,75.0,19.000000000000025,4.750000000000006,2.000000000000007,10.499999999999977,25.0
100,7,5.0,7.0,5.0,2.0,15,46.666666666666664,19.000000000000025,1.2666666666666684,8.000000000000012,2.187500000000001,53.333333333333336
100,7,2.0,5.0,10.0,3.0,11,36.36363636363637,19.00000000000001,1.7272727272727282,18.000000000000025,1.9047619047619038,63.63636363636363
100,7,5.0,7.0,5.0,3.0,15,53.333333333333336,19.0,1.2666666666666666,12.000000000000021,1.9047619047619033,46.666666666666664
50,7,5.0,5.0,5.0,2.0,78,32.05128205128205,18.999999999999968,0.24358974358974317,19.000000000000043,1.1792452830188673,67.94871794871796
50,7,2.0,3.0,7.0,5.0,74,43.24324324324324,18.621847844607256,0.2516465924946926,31.00000000000003,1.0906710263442123,55.4054054054054
50,7,2.0,3.0,5.0,2.0,86,31.3953488372093,18.621847844607228,0.21653311447217707,31.000000000000046,1.1600115442608383,67.44186046511628
50,3,2.0,3.0,3.0,2.0,219,41.55251141552511,18.62184784460722,0.08503126869683662,36.00000000000011,1.073205374309157,57.99086757990868
25,3,3.0,3.0,7.0,2.0,410,22.682926829268293,18.621847844607142,0.045419141084407665,115.00000000000014,1.0294473295466273,77.07317073170732
25,7,5.0,5.0,10.0,2.0,141,17.73049645390071,18.00000000000002,0.12765957446808526,62.00000000000007,1.0775862068965518,82.26950354609929
50,3,2.0,7.0,7.0,3.0,4,75.0,18.00000000000002,4.500000000000005,3.0000000000000107,6.999999999999984,25.0
100,5,5.0,5.0,5.0,2.0,61,32.78688524590164,18.00000000000002,0.2950819672131151,17.999999999999996,1.2195121951219512,67.21311475409836
100,5,3.0,7.0,5.0,3.0,10,60.0,18.000000000000014,1.8000000000000014,9.000000000000014,2.499999999999998,40.0
100,3,3.0,7.0,3.0,3.0,16,68.75,17.999999999999993,1.1249999999999996,3.000000000000014,2.1999999999999966,31.25
100,7,5.0,5.0,3.0,3.0,54,55.55555555555556,17.999999999999993,0.3333333333333332,24.000000000000018,1.2499999999999996,44.44444444444444
25,7,2.0,3.0,3.0,3.0,137,51.82481751824818,17.621847844607203,0.12862662660297228,30.378152155392794,1.0901935433936942,47.44525547445255
100,3,5.0,5.0,3.0,2.0,74,44.5945945945946,17.000000000000032,0.22972972972973016,23.000000000000004,1.207317073170732,55.4054054054054
100,3,3.0,7.0,5.0,2.0,16,43.75,17.00000000000003,1.0625000000000018,8.000000000000014,1.9444444444444453,56.25
100,7,5.0,5.0,5.0,3.0,53,41.509433962264154,17.000000000000004,0.3207547169811321,33.00000000000004,1.182795698924731,58.490566037735846
100,7,2.0,3.0,3.0,5.0,59,66.10169491525424,17.0,0.288135593220339,24.00000000000002,1.17,33.89830508474576
50,5,3.0,5.0,3.0,2.0,52,46.15384615384615,16.00000000000005,0.30769230769230865,8.000000000000007,1.2857142857142863,53.84615384615385
50,3,2.0,7.0,7.0,5.0,4,75.0,16.000000000000032,4.000000000000008,5.0,4.200000000000006,25.0
100,3,2.0,5.0,5.0,2.0,34,35.294117647058826,16.000000000000032,0.4705882352941186,15.000000000000014,1.363636363636364,64.70588235294117
100,7,3.0,7.0,7.0,5.0,4,75.0,16.00000000000002,4.000000000000005,5.0,4.200000000000003,25.0
50,3,2.0,7.0,10.0,2.0,4,50.0,16.00000000000001,4.000000000000003,4.000000000000011,4.999999999999992,50.0
100,5,2.0,7.0,7.0,5.0,4,75.0,16.00000000000001,4.000000000000003,5.0,4.200000000000002,25.0
100,3,2.0,7.0,7.0,2.0,10,40.0,16.000000000000004,1.6000000000000003,6.000000000000012,2.3333333333333317,60.0
100,5,3.0,7.0,7.0,2.0,10,40.0,16.000000000000004,1.6000000000000003,6.000000000000012,2.3333333333333313,60.0
100,3,3.0,7.0,5.0,3.0,16,50.0,15.999999999999991,0.9999999999999994,13.000000000000028,1.6666666666666647,50.0
25,3,5.0,7.0,10.0,5.0,72,34.72222222222222,15.000000000000068,0.20833333333333426,50.00000000000003,1.0638297872340428,65.27777777777779
50,5,3.0,7.0,10.0,5.0,9,44.44444444444444,15.000000000000043,1.6666666666666714,15.000000000000004,1.6000000000000014,55.55555555555556
50,5,3.0,7.0,7.0,5.0,9,55.55555555555556,15.000000000000036,1.6666666666666705,15.000000000000004,1.7500000000000016,44.44444444444444
100,5,3.0,7.0,5.0,2.0,10,50.0,15.000000000000021,1.5000000000000022,6.000000000000012,2.4999999999999996,50.0
100,5,3.0,5.0,5.0,3.0,35,42.857142857142854,15.000000000000018,0.4285714285714291,29.00000000000004,1.2500000000000002,57.14285714285714
50,7,3.0,5.0,7.0,3.0,25,36.0,14.99999999999998,0.5999999999999992,17.000000000000004,1.3124999999999993,64.0
50,7,5.0,5.0,7.0,2.0,78,24.358974358974358,14.999999999999964,0.19230769230769185,36.00000000000006,1.1271186440677963,75.64102564102564
50,3,5.0,7.0,7.0,2.0,33,27.27272727272727,14.999999999999963,0.4545454545454534,12.000000000000028,1.3124999999999987,72.72727272727273
25,3,2.0,7.0,3.0,5.0,18,72.22222222222221,14.000000000000025,0.7777777777777791,10.000000000000014,1.5600000000000003,27.77777777777778
50,7,5.0,7.0,10.0,3.0,17,29.411764705882355,14.000000000000025,0.8235294117647074,12.000000000000014,1.3888888888888893,70.58823529411765
25,7,3.0,7.0,3.0,5.0,10,80.0,14.000000000000018,1.4000000000000017,10.000000000000014,2.3999999999999995,20.0
100,7,3.0,7.0,10.0,3.0,4,50.0,14.000000000000014,3.5000000000000036,3.0000000000000107,3.3333333333333304,50.0
100,5,2.0,7.0,10.0,3.0,4,50.0,14.00000000000001,3.5000000000000027,3.0000000000000107,3.333333333333328,50.0
25,3,5.0,7.0,3.0,5.0,74,64.86486486486487,14.000000000000007,0.18918918918918928,32.00000000000004,1.1076923076923075,35.13513513513514
50,3,2.0,7.0,10.0,3.0,4,50.0,14.000000000000004,3.500000000000001,6.000000000000014,3.333333333333328,50.0
100,3,3.0,5.0,3.0,5.0,50,66.0,13.999999999999995,0.2799999999999999,36.000000000000036,1.1647058823529408,34.0
50,7,5.0,7.0,10.0,2.0,17,23.52941176470588,13.999999999999975,0.8235294117647044,10.000000000000032,1.538461538461536,76.47058823529412
100,7,2.0,3.0,3.0,2.0,63,44.44444444444444,13.999999999999957,0.22222222222222154,14.999999999999991,1.199999999999999,55.55555555555556
50,7,3.0,5.0,5.0,3.0,25,44.0,13.000000000000032,0.5200000000000012,18.0,1.3095238095238102,56.00000000000001
50,5,5.0,5.0,3.0,5.0,87,64.36781609195403,13.000000000000018,0.14942528735632205,28.000000000000014,1.0838709677419356,35.63218390804598
50,3,2.0,7.0,5.0,2.0,4,75.0,13.000000000000016,3.250000000000004,2.000000000000007,7.499999999999984,25.0
100,3,3.0,7.0,3.0,2.0,16,56.25,13.000000000000009,0.8125000000000006,3.9999999999999964,1.9285714285714282,43.75
100,7,3.0,5.0,7.0,2.0,25,28.000000000000004,13.000000000000009,0.5200000000000004,25.000000000000014,1.3611111111111112,72.0
50,3,5.0,5.0,7.0,3.0,106,31.132075471698112,12.000000000000059,0.11320754716981188,46.00000000000001,1.0547945205479454,68.86792452830188
50,3,2.0,7.0,3.0,5.0,4,100.0,12.000000000000028,3.000000000000007,0.0,inf,0.0
50,3,3.0,5.0,3.0,2.0,79,43.037974683544306,12.000000000000027,0.15189873417721553,21.00000000000003,1.1333333333333335,56.9620253164557
100,5,2.0,7.0,3.0,5.0,4,100.0,12.000000000000016,3.000000000000004,0.0,inf,0.0
50,3,2.0,7.0,5.0,3.0,4,75.0,12.000000000000012,3.000000000000003,3.0000000000000107,4.999999999999989,25.0
100,7,3.0,7.0,3.0,5.0,4,100.0,12.000000000000012,3.000000000000003,0.0,inf,0.0
100,7,3.0,5.0,3.0,3.0,26,57.692307692307686,12.000000000000007,0.4615384615384618,21.000000000000032,1.3636363636363635,42.30769230769231
100,7,5.0,5.0,3.0,2.0,54,44.44444444444444,12.000000000000007,0.22222222222222235,15.999999999999995,1.1999999999999997,55.55555555555556
50,3,5.0,5.0,3.0,2.0,114,42.10526315789473,12.000000000000005,0.10526315789473689,21.000000000000025,1.0909090909090908,57.89473684210527
100,5,3.0,5.0,3.0,3.0,36,55.55555555555556,12.000000000000004,0.3333333333333334,21.00000000000005,1.25,44.44444444444444
100,7,5.0,5.0,7.0,5.0,48,43.75,12.000000000000004,0.25000000000000006,77.00000000000011,1.0888888888888888,56.25
100,5,3.0,7.0,3.0,3.0,10,70.0,11.999999999999995,1.1999999999999995,3.0000000000000124,2.333333333333329,30.0
25,3,3.0,5.0,7.0,5.0,120,42.5,11.999999999999984,0.09999999999999987,68.00000000000009,1.0347826086956522,57.49999999999999
50,5,5.0,5.0,3.0,2.0,94,42.5531914893617,11.999999999999972,0.1276595744680848,22.000000000000025,1.1111111111111107,57.446808510638306
50,3,2.0,3.0,3.0,3.0,203,50.73891625615764,11.62184784460721,0.057250481993138966,48.0000000000001,1.0390810412949714,48.76847290640394
50,3,5.0,7.0,7.0,3.0,33,33.33333333333333,11.000000000000021,0.333333333333334,15.00000000000001,1.1666666666666667,66.66666666666666
100,5,3.0,5.0,7.0,2.0,35,25.71428571428571,11.000000000000012,0.31428571428571467,26.00000000000003,1.2115384615384617,74.28571428571429
25,5,3.0,5.0,10.0,3.0,83,24.096385542168676,11.000000000000005,0.13253012048192778,73.0000000000001,1.0582010582010581,75.90361445783132
50,7,5.0,7.0,7.0,2.0,17,29.411764705882355,10.999999999999982,0.6470588235294107,10.000000000000032,1.4583333333333313,70.58823529411765
100,5,5.0,5.0,3.0,5.0,57,64.91228070175438,10.999999999999961,0.1929824561403502,33.000000000000036,1.1099999999999994,35.08771929824561
50,7,5.0,7.0,10.0,5.0,16,37.5,10.00000000000005,0.6250000000000031,20.000000000000014,1.2000000000000008,62.5
100,7,3.0,7.0,5.0,5.0,4,75.0,10.000000000000025,2.500000000000006,5.000000000000002,3.000000000000004,25.0
50,3,2.0,7.0,10.0,5.0,4,50.0,10.000000000000014,2.5000000000000036,10.000000000000007,2.000000000000001,50.0
50,5,2.0,7.0,5.0,5.0,2,100.0,10.000000000000014,5.000000000000007,0.0,inf,0.0
100,7,2.0,7.0,10.0,3.0,1,100.0,10.00000000000001,10.00000000000001,0.0,inf,0.0
100,7,2.0,7.0,10.0,5.0,1,100.0,10.00000000000001,10.00000000000001,0.0,inf,0.0
50,5,3.0,7.0,5.0,3.0,10,50.0,10.000000000000007,1.0000000000000007,6.000000000000007,1.6666666666666663,50.0
50,7,3.0,7.0,10.0,2.0,1,100.0,10.000000000000005,10.000000000000005,0.0,inf,0.0
50,7,3.0,7.0,10.0,3.0,1,100.0,10.000000000000005,10.000000000000005,0.0,inf,0.0
50,7,3.0,7.0,10.0,5.0,1,100.0,10.000000000000005,10.000000000000005,0.0,inf,0.0
100,5,3.0,7.0,3.0,2.0,10,60.0,9.999999999999998,0.9999999999999998,2.000000000000007,2.249999999999997,40.0
25,3,2.0,7.0,5.0,5.0,18,55.55555555555556,9.999999999999995,0.5555555555555552,10.000000000000025,1.2499999999999998,44.44444444444444
25,7,3.0,7.0,7.0,5.0,10,50.0,9.999999999999993,0.9999999999999993,25.00000000000003,1.3999999999999992,50.0
50,7,5.0,5.0,5.0,5.0,72,51.388888888888886,9.999999999999993,0.13888888888888878,30.00000000000006,1.057142857142857,48.61111111111111
25,3,3.0,7.0,5.0,5.0,42,52.38095238095239,9.999999999999991,0.2380952380952379,25.00000000000005,1.0999999999999999,47.61904761904761
100,3,2.0,7.0,5.0,3.0,10,50.0,9.999999999999986,0.9999999999999986,9.000000000000018,1.666666666666664,50.0
50,5,3.0,5.0,7.0,2.0,49,24.489795918367346,9.999999999999982,0.20408163265306087,34.00000000000002,1.1351351351351349,75.51020408163265
100,5,2.0,5.0,7.0,3.0,20,35.0,9.999999999999968,0.4999999999999984,20.000000000000046,1.256410256410255,65.0
50,5,5.0,7.0,10.0,2.0,25,20.0,9.999999999999963,0.3999999999999985,10.000000000000052,1.2499999999999984,80.0
50,5,2.0,3.0,3.0,2.0,141,41.13475177304964,9.621847844607213,0.06824005563551215,26.000000000000075,1.0585348339693668,58.156028368794324
50,7,5.0,7.0,7.0,3.0,17,35.294117647058826,9.00000000000003,0.5294117647058841,12.000000000000016,1.2727272727272734,64.70588235294117
50,3,3.0,7.0,3.0,3.0,17,58.82352941176471,9.000000000000018,0.5294117647058834,6.000000000000009,1.4285714285714293,41.17647058823529
50,7,3.0,5.0,3.0,3.0,25,56.00000000000001,9.000000000000018,0.3600000000000007,9.000000000000018,1.2727272727272732,44.0
25,3,5.0,5.0,7.0,5.0,159,42.138364779874216,9.00000000000001,0.056603773584905724,62.00000000000007,1.0195652173913043,57.861635220125784
50,5,3.0,7.0,10.0,3.0,10,30.0,9.000000000000007,0.9000000000000007,12.000000000000027,1.4285714285714282,70.0
25,7,3.0,5.0,10.0,3.0,49,24.489795918367346,8.999999999999995,0.183673469387755,46.00000000000004,1.081081081081081,75.51020408163265
50,3,3.0,5.0,5.0,3.0,77,38.961038961038966,8.99999999999999,0.11688311688311674,30.00000000000005,1.0638297872340423,61.038961038961034
25,7,3.0,5.0,3.0,5.0,51,64.70588235294117,8.999999999999984,0.1764705882352938,37.00000000000005,1.0999999999999996,35.294117647058826
100,3,2.0,5.0,3.0,3.0,35,54.285714285714285,8.999999999999972,0.25714285714285634,24.000000000000053,1.1874999999999991,45.714285714285715
25,7,3.0,5.0,3.0,3.0,53,52.83018867924528,8.99999999999997,0.16981132075471642,15.000000000000055,1.1199999999999994,47.16981132075472
50,5,2.0,3.0,3.0,3.0,134,50.74626865671642,8.621847844607244,0.06434214809408391,42.00000000000008,1.044129027475651,48.507462686567166
25,7,2.0,3.0,3.0,5.0,124,62.903225806451616,8.62184784460724,0.06953103100489709,35.378152155392826,1.0382550294345418,36.29032258064516
25,7,3.0,5.0,10.0,2.0,50,18.0,8.00000000000005,0.160000000000001,32.000000000000014,1.0975609756097566,82.0
25,5,2.0,7.0,3.0,5.0,8,75.0,8.000000000000028,1.0000000000000036,10.000000000000014,1.8000000000000016,25.0
100,5,3.0,5.0,3.0,2.0,36,44.44444444444444,8.000000000000025,0.2222222222222229,11.000000000000021,1.2000000000000004,55.55555555555556
100,5,2.0,5.0,10.0,2.0,20,20.0,8.000000000000023,0.40000000000000113,17.999999999999993,1.2500000000000004,80.0
50,5,3.0,7.0,5.0,2.0,10,40.0,8.0,0.8,4.000000000000012,1.6666666666666647,60.0
50,5,2.0,7.0,10.0,2.0,2,50.0,7.999999999999998,3.999999999999999,2.000000000000007,4.999999999999984,50.0
100,3,2.0,7.0,5.0,2.0,10,40.0,7.9999999999999964,0.7999999999999996,6.000000000000012,1.6666666666666654,60.0
100,7,3.0,7.0,7.0,3.0,4,50.0,7.999999999999996,1.999999999999999,3.0000000000000107,2.3333333333333295,50.0
100,5,2.0,7.0,7.0,3.0,4,50.0,7.999999999999991,1.9999999999999978,3.0000000000000115,2.333333333333328,50.0
25,5,3.0,5.0,7.0,5.0,80,42.5,7.999999999999978,0.09999999999999973,56.00000000000004,1.0347826086956522,57.49999999999999
50,7,5.0,7.0,5.0,2.0,17,35.294117647058826,7.999999999999977,0.4705882352941163,6.000000000000021,1.3636363636363615,64.70588235294117
100,5,3.0,5.0,5.0,2.0,35,31.428571428571427,7.0000000000000275,0.2000000000000008,20.000000000000025,1.145833333333334,68.57142857142857
50,3,2.0,7.0,3.0,2.0,4,75.0,7.00000000000001,1.7500000000000024,2.000000000000007,4.499999999999992,25.0
100,7,2.0,7.0,7.0,3.0,1,100.0,7.000000000000009,7.000000000000009,0.0,inf,0.0
100,7,2.0,7.0,7.0,5.0,1,100.0,7.000000000000009,7.000000000000009,0.0,inf,0.0
