ma,cons_bars,cons_range,drop_thresh,tp,sl,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor
48,12,2.0,2.0,5.0,1.5,244,20.901639344262296,-34.49999999999995,-0.14139344262295062,61.99999999999997,0.8808290155440417
48,12,2.0,1.5,3.0,1.5,764,32.32984293193717,-34.50000000000001,-0.04515706806282723,120.00000000000013,0.9555125725338491
100,6,2.0,2.0,3.0,1.5,329,31.00303951367781,-34.50000000000003,-0.10486322188449856,73.50000000000009,0.8986784140969162
48,12,2.0,2.0,3.0,2.0,245,37.142857142857146,-34.99999999999996,-0.14285714285714268,71.00000000000011,0.8863636363636367
24,6,2.0,2.0,2.0,1.5,994,41.85110663983904,-35.00000000000001,-0.03521126760563381,73.50000000000007,0.9596309111880047
24,24,2.0,1.5,2.0,1.0,713,31.697054698457222,-35.00000000000004,-0.04908835904628337,61.000000000000085,0.9281314168377823
24,6,3.0,2.0,3.0,2.0,985,39.28934010152284,-35.00000000000018,-0.03553299492385805,127.00000000000009,0.9707357859531771
24,6,3.0,2.0,5.0,2.0,851,27.967097532314924,-36.00000000000016,-0.04230317273795554,162.0000000000002,0.9706362153344209
24,12,3.0,1.5,2.0,2.0,1690,49.467455621301774,-36.00000000000025,-0.02130177514792914,160.00000000000026,0.9789227166276345
48,6,1.0,1.5,5.0,1.5,449,21.826280623608017,-36.49999999999998,-0.0812917594654788,90.00000000000003,0.9306742640075975
100,12,2.0,2.0,5.0,1.5,189,20.105820105820104,-36.49999999999999,-0.19312169312169308,61.000000000000014,0.838852097130243
100,6,1.0,1.5,5.0,1.5,345,21.44927536231884,-36.500000000000185,-0.1057971014492759,73.50000000000014,0.9102091020910206
24,6,3.0,2.0,5.0,1.0,1051,16.079923882017127,-36.999999999999964,-0.035204567078972376,114.00000000000013,0.9580498866213154
24,6,1.0,1.5,3.0,2.0,906,39.18322295805739,-37.00000000000004,-0.04083885209713029,115.0000000000001,0.9664246823956442
100,6,1.0,2.0,5.0,2.0,120,24.166666666666668,-37.00000000000004,-0.3083333333333337,54.000000000000085,0.7967032967032968
24,6,1.0,2.0,3.0,2.0,336,37.797619047619044,-37.00000000000008,-0.11011904761904785,67.00000000000014,0.9114832535885167
100,6,1.0,2.0,5.0,1.5,120,18.333333333333332,-37.0000000000001,-0.3083333333333342,45.000000000000085,0.7482993197278908
24,6,2.0,3.0,5.0,1.5,220,20.454545454545457,-37.500000000000036,-0.1704545454545456,73.00000000000007,0.8571428571428571
48,12,2.0,1.5,3.0,2.0,699,38.91273247496424,-37.99999999999997,-0.05436337625178823,119.0000000000001,0.9555035128805622
48,12,2.0,2.0,5.0,2.0,236,26.27118644067797,-37.99999999999999,-0.16101694915254233,74.00000000000011,0.8908045977011495
48,24,2.0,1.5,2.0,2.0,405,47.654320987654316,-38.0000000000001,-0.0938271604938274,90.0000000000001,0.9103773584905659
24,12,2.0,2.0,2.0,1.5,609,41.050903119868636,-38.49999999999994,-0.06321839080459761,75.50000000000003,0.9285051067780875
100,6,2.0,2.0,5.0,1.5,316,21.202531645569618,-38.50000000000004,-0.12183544303797482,68.50000000000009,0.896921017402945
24,12,3.0,1.5,3.0,1.0,1987,24.5093105183694,-38.99999999999979,-0.01962757926522385,145.00000000000006,0.9740000000000002
24,12,2.0,2.0,2.0,1.0,627,31.259968102073366,-38.99999999999991,-0.062200956937798896,73.99999999999987,0.9095127610208819
100,6,3.0,2.0,5.0,1.5,390,21.53846153846154,-39.00000000000003,-0.10000000000000007,77.00000000000006,0.9150326797385621
48,6,2.0,2.0,5.0,2.0,408,27.205882352941174,-39.000000000000085,-0.09558823529411786,95.00000000000009,0.9343434343434344
100,24,3.0,2.0,3.0,1.0,271,21.40221402214022,-39.000000000000085,-0.14391143911439147,63.000000000000014,0.8169014084507041
100,12,3.0,2.0,5.0,2.0,324,26.851851851851855,-39.000000000000156,-0.12037037037037085,92.00000000000016,0.9177215189873416
48,24,2.0,1.5,3.0,2.0,385,37.922077922077925,-39.999999999999964,-0.1038961038961038,99.0,0.9163179916317993
24,6,2.0,3.0,5.0,2.0,216,25.925925925925924,-40.000000000000085,-0.1851851851851856,62.00000000000007,0.8749999999999998
24,12,2.0,2.0,2.0,2.0,588,48.29931972789115,-40.00000000000011,-0.06802721088435393,76.00000000000009,0.9342105263157894
24,6,1.0,1.5,3.0,1.5,1011,32.4431256181998,-40.499999999999936,-0.04005934718100884,103.50000000000003,0.9604685212298683
100,6,3.0,2.0,3.0,1.5,408,31.127450980392158,-40.50000000000011,-0.0992647058823532,73.50000000000013,0.9039145907473307
100,6,2.0,1.5,5.0,1.5,651,22.119815668202765,-40.50000000000032,-0.06221198156682077,118.50000000000024,0.9467455621301772
100,12,2.0,1.5,5.0,1.0,587,15.502555366269167,-40.99999999999994,-0.06984667802384999,90.99999999999989,0.9173387096774195
24,6,3.0,1.5,2.0,1.5,2060,42.28155339805825,-41.50000000000023,-0.020145631067961276,132.50000000000026,0.9767311466218109
24,12,2.0,2.0,3.0,1.5,589,31.748726655348047,-42.000000000000036,-0.07130730050933792,82.50000000000011,0.9303482587064678
48,24,2.0,1.5,2.0,1.0,441,30.158730158730158,-42.00000000000012,-0.09523809523809551,70.00000000000014,0.8636363636363634
24,24,3.0,1.5,2.0,2.0,1329,49.20993227990971,-42.00000000000019,-0.031602708803611886,146.0000000000002,0.9688888888888889
24,6,3.0,2.0,2.0,2.0,1069,49.0177736202058,-42.00000000000023,-0.03928905519176822,90.0000000000002,0.9614678899082567
100,24,3.0,1.5,3.0,1.0,715,23.496503496503497,-43.00000000000003,-0.06013986013986018,97.99999999999996,0.9213893967093234
48,12,2.0,1.5,2.0,1.0,880,31.704545454545453,-43.0000000000001,-0.04886363636363648,88.99999999999999,0.9284525790349416
24,6,3.0,2.0,5.0,1.5,939,22.364217252396166,-43.5,-0.0463258785942492,152.5000000000003,0.9602194787379973
24,12,2.0,1.5,2.0,1.0,1733,32.4870167339873,-43.99999999999996,-0.02538949798038082,107.99999999999987,0.9623931623931624
24,6,2.0,2.0,5.0,2.0,764,27.748691099476442,-44.00000000000013,-0.05759162303664938,147.00000000000028,0.9601449275362317
48,24,2.0,1.5,2.0,1.5,424,39.85849056603774,-44.50000000000005,-0.10495283018867936,91.00000000000006,0.8836601307189542
100,12,2.0,2.0,5.0,2.0,180,25.0,-45.00000000000009,-0.2500000000000005,76.00000000000009,0.8333333333333331
24,24,3.0,1.5,2.0,1.5,1519,42.00131665569454,-45.50000000000021,-0.029953917050691385,124.50000000000014,0.9655694286795307
24,24,3.0,2.0,3.0,1.0,590,23.050847457627118,-45.99999999999991,-0.0779661016949151,87.99999999999996,0.8986784140969165
24,12,2.0,1.5,3.0,2.0,1228,39.25081433224756,-45.99999999999998,-0.03745928338762213,203.0000000000002,0.9691689008042895
48,12,2.0,1.5,2.0,2.0,751,48.46870838881491,-46.00000000000005,-0.06125166444740353,105.99999999999996,0.9405684754521965
48,24,2.0,1.5,5.0,1.0,412,14.805825242718445,-46.00000000000005,-0.11165048543689332,76.00000000000006,0.8689458689458689
24,24,2.0,1.5,5.0,1.5,582,21.8213058419244,-47.500000000000014,-0.08161512027491412,137.0000000000001,0.9304029304029304
100,12,3.0,1.5,5.0,1.0,786,15.648854961832063,-47.999999999999986,-0.06106870229007632,105.99999999999986,0.9276018099547512
24,24,3.0,1.5,3.0,1.5,1364,32.55131964809384,-48.00000000000003,-0.03519061583577715,177.00000000000026,0.9652173913043478
24,12,3.0,1.5,2.0,1.5,1941,42.143225141679544,-48.50000000000021,-0.024987120041215977,140.00000000000023,0.9712080736123477
100,6,2.0,1.5,5.0,1.0,745,15.570469798657719,-48.99999999999999,-0.06577181208053691,107.99999999999994,0.9220985691573927
24,24,2.0,1.5,2.0,1.5,668,40.7185628742515,-50.00000000000017,-0.07485029940119786,93.5000000000002,0.9158249158249158
24,6,2.0,2.0,2.0,2.0,939,48.66879659211927,-50.00000000000031,-0.0532481363152293,84.00000000000033,0.9481327800829873
100,6,2.0,1.5,5.0,2.0,592,27.364864864864863,-50.00000000000034,-0.08445945945946004,149.0000000000003,0.9418604651162787
100,6,3.0,1.5,5.0,1.5,723,21.991701244813278,-51.00000000000029,-0.07053941908713733,144.00000000000034,0.9397163120567372
24,12,2.0,2.0,3.0,1.0,612,22.875816993464053,-52.00000000000002,-0.08496732026143794,87.0,0.8898305084745763
24,24,2.0,1.5,2.0,2.0,612,47.875816993464056,-52.00000000000009,-0.08496732026143806,110.00000000000011,0.9184952978056425
100,12,2.0,1.5,5.0,1.5,533,21.575984990619137,-52.00000000000024,-0.09756097560975655,115.00000000000024,0.917065390749601
48,24,2.0,1.5,5.0,1.5,386,20.984455958549223,-52.49999999999998,-0.13601036269430047,104.50000000000007,0.8852459016393444
24,6,2.0,2.0,3.0,1.5,938,32.08955223880597,-52.500000000000085,-0.055970149253731435,108.00000000000017,0.945054945054945
24,6,3.0,2.0,3.0,1.0,1161,23.858742463393625,-52.99999999999984,-0.04565030146425481,113.99999999999987,0.9400452488687785
24,12,2.0,1.5,5.0,2.0,1010,27.821782178217823,-53.000000000000036,-0.05247524752475251,262.0000000000002,0.9636488340192044
100,12,3.0,2.0,5.0,1.5,343,20.699708454810494,-53.00000000000008,-0.154518950437318,84.00000000000009,0.8700980392156861
24,6,2.0,2.0,5.0,1.5,837,22.102747909199522,-53.000000000000085,-0.06332138590203117,142.50000000000017,0.9458077709611451
100,6,2.0,2.0,3.0,2.0,314,36.624203821656046,-53.00000000000012,-0.16878980891719783,92.00000000000014,0.8668341708542712
100,6,3.0,1.5,5.0,1.0,834,15.587529976019185,-54.00000000000006,-0.06474820143884899,108.99999999999994,0.9232954545454545
100,12,3.0,1.5,5.0,1.5,682,21.8475073313783,-54.50000000000034,-0.07991202346041106,135.50000000000034,0.9318323952470291
24,6,3.0,1.5,3.0,1.5,1831,32.6597487711633,-55.499999999999964,-0.030311305297651536,211.50000000000023,0.9699918896999189
100,12,2.0,1.5,5.0,2.0,491,26.883910386965375,-58.000000000000206,-0.11812627291242404,141.00000000000028,0.9192200557103062
24,6,2.0,2.0,3.0,2.0,869,38.66513233601841,-58.000000000000284,-0.06674338319907973,128.00000000000028,0.945590994371482
24,6,3.0,1.5,2.0,2.0,1795,49.192200557103064,-58.00000000000037,-0.03231197771587764,170.00000000000023,0.9682017543859647
24,6,2.0,2.0,3.0,1.0,1000,23.5,-59.999999999999844,-0.059999999999999845,112.99999999999987,0.9215686274509806
24,12,2.0,1.5,3.0,1.5,1418,32.36953455571227,-61.500000000000014,-0.04337094499294782,198.0000000000001,0.9572471324296142
24,12,2.0,1.5,5.0,1.5,1194,22.278056951423785,-62.00000000000002,-0.051926298157453955,258.00000000000017,0.9554597701149425
48,12,2.0,1.5,2.0,1.5,809,40.66749072929542,-62.000000000000135,-0.07663782447466023,115.00000000000028,0.9138888888888889
24,12,2.0,2.0,5.0,1.5,536,21.26865671641791,-62.99999999999997,-0.11753731343283577,119.50000000000018,0.9004739336492892
24,24,2.0,1.5,5.0,2.0,511,26.810176125244617,-63.0,-0.1232876712328767,156.00000000000014,0.9157754010695188
48,12,2.0,1.5,5.0,1.5,689,21.6255442670537,-65.00000000000007,-0.09433962264150954,129.50000000000026,0.9197530864197532
100,24,3.0,2.0,3.0,2.0,253,34.78260869565217,-66.00000000000017,-0.26086956521739196,82.00000000000014,0.7999999999999997
24,12,3.0,2.0,3.0,1.0,1019,23.356231599607458,-66.99999999999983,-0.0657507360157015,116.99999999999989,0.9142125480153651
100,24,3.0,2.0,5.0,1.5,257,19.06614785992218,-67.0000000000001,-0.26070038910505877,88.0000000000001,0.7852564102564101
48,24,2.0,1.5,5.0,2.0,356,25.842696629213485,-67.99999999999999,-0.19101123595505615,129.00000000000009,0.8712121212121212
100,6,2.0,2.0,5.0,2.0,300,25.333333333333336,-68.00000000000017,-0.22666666666666724,116.00000000000018,0.8482142857142855
24,12,2.0,1.5,2.0,2.0,1382,48.7698986975398,-68.0000000000002,-0.049204052098408245,160.0000000000001,0.9519774011299433
100,24,3.0,2.0,3.0,1.5,265,27.547169811320753,-69.00000000000013,-0.26037735849056654,85.50000000000014,0.7604166666666664
100,24,3.0,1.5,5.0,2.0,542,26.752767527675275,-69.00000000000036,-0.1273062730627313,158.00000000000034,0.9130982367758184
100,24,3.0,2.0,5.0,2.0,245,24.489795918367346,-70.0000000000002,-0.28571428571428653,94.0000000000002,0.8108108108108104
24,6,2.0,1.5,2.0,1.5,1918,41.81438998957247,-70.00000000000037,-0.036496350364963695,147.0000000000001,0.9581839904420547
100,24,3.0,1.5,5.0,1.0,671,14.903129657228018,-71.00000000000004,-0.10581222056631899,124.99999999999997,0.8756567425569176
24,12,2.0,2.0,3.0,2.0,563,37.47779751332149,-71.00000000000017,-0.1261101243339257,117.00000000000026,0.8991477272727271
100,24,3.0,1.5,5.0,1.5,595,21.176470588235293,-73.50000000000037,-0.1235294117647065,146.0000000000003,0.895522388059701
24,6,2.0,1.5,2.0,2.0,1682,48.870392390011894,-76.00000000000048,-0.045184304399524665,172.00000000000017,0.9558139534883717
24,12,2.0,1.5,2.0,1.5,1569,41.427660930529,-78.50000000000027,-0.050031867431485195,154.50000000000003,0.9430540442509974
24,12,3.0,1.5,3.0,1.5,1730,32.312138728323696,-79.5,-0.045953757225433524,225.0000000000002,0.954739538855679
24,6,2.0,1.5,3.0,1.5,1712,32.30140186915888,-79.50000000000004,-0.04643691588785049,213.00000000000006,0.9542709232096636
24,12,2.0,2.0,5.0,2.0,511,26.22309197651663,-84.00000000000014,-0.16438356164383588,144.00000000000028,0.8885941644562334
48,12,2.0,1.5,5.0,2.0,619,26.494345718901453,-90.00000000000006,-0.1453957996768983,151.0000000000002,0.901098901098901
